"","col2","res2","end2"
"132","chr5",65520000,66080000
"133","chr5",66080000,66520000
"134","chr5",66520000,6.7e+07
"135","chr5",6.7e+07,67200000
"136","chr5",67200000,67560000
"137","chr5",67560000,67760000
"138","chr5",67760000,6.8e+07
"139","chr5",6.8e+07,68280000
"140","chr5",68280000,68480000
"141","chr5",68480000,68560000
"142","chr5",68560000,68840000
"143","chr5",68840000,70640000
"144","chr5",70640000,70760000
"145","chr5",70760000,71080000
"146","chr5",71080000,71400000
"147","chr5",71400000,71640000
"148","chr5",71640000,71840000
"149","chr5",71840000,72160000
"150","chr5",72160000,72400000
"151","chr5",72400000,72520000
"152","chr5",72520000,72840000
"153","chr5",72840000,73160000
"154","chr5",73160000,73960000
"155","chr5",73960000,74200000
"156","chr5",74200000,74640000
"157","chr5",74640000,7.5e+07
"158","chr5",7.5e+07,75560000
"159","chr5",75560000,75840000
"160","chr5",75840000,76160000
"161","chr5",76160000,76360000
"162","chr5",76360000,76800000
"163","chr5",76800000,77400000
"164","chr5",77400000,77760000
"165","chr5",77760000,7.8e+07
"166","chr5",7.8e+07,78160000
"167","chr5",78160000,78400000
"168","chr5",78400000,78840000
"169","chr5",78840000,79200000
"170","chr5",79200000,79360000
"171","chr5",79360000,79640000
"172","chr5",79640000,8e+07
"173","chr5",8e+07,80560000
"174","chr5",80560000,81560000
"175","chr5",81560000,81880000
"176","chr5",81880000,82920000
"177","chr5",82920000,84360000
"178","chr5",84360000,85680000
"179","chr5",85680000,86320000
"180","chr5",86320000,86720000
"181","chr5",86720000,8.8e+07
"182","chr5",8.8e+07,89040000
"183","chr5",89040000,89560000
"184","chr5",89560000,90160000
"185","chr5",90160000,90720000
"186","chr5",90720000,92200000
"187","chr5",92200000,92920000
"188","chr5",92920000,93240000
"189","chr5",93240000,94240000
"190","chr5",94240000,94880000
"191","chr5",94880000,95200000
"192","chr5",95200000,95680000
"193","chr5",95680000,96120000
"194","chr5",96120000,96520000
"195","chr5",96520000,98400000
"196","chr5",98400000,99720000
"197","chr5",99720000,101080000
"198","chr5",101080000,101880000
"199","chr5",101880000,102480000
"200","chr5",102480000,102880000
"201","chr5",102880000,103800000
"202","chr5",103800000,105520000
"203","chr5",105520000,106200000
"204","chr5",106200000,107040000
"205","chr5",107040000,107440000
"206","chr5",107440000,107960000
"207","chr5",107960000,108840000
"208","chr5",108840000,110040000
"209","chr5",110040000,110840000
"210","chr5",110840000,111480000
"211","chr5",111480000,111880000
"212","chr5",111880000,112240000
"213","chr5",112240000,112920000
"214","chr5",112920000,113880000
"215","chr5",113880000,114600000
"216","chr5",114600000,114920000
"217","chr5",114920000,115440000
"218","chr5",115440000,115880000
"219","chr5",115880000,116320000
"220","chr5",116320000,116720000
"221","chr5",116720000,118320000
"222","chr5",118320000,118800000
"223","chr5",118800000,120120000
"224","chr5",120120000,121280000
"225","chr5",121280000,121840000
"226","chr5",121840000,122720000
"227","chr5",122720000,1.23e+08
"228","chr5",1.23e+08,123960000
"229","chr5",123960000,124760000
"230","chr5",124760000,125640000
"231","chr5",125640000,125960000
"232","chr5",125960000,126880000
"233","chr5",126880000,128200000
"234","chr5",128200000,129200000
"235","chr5",129200000,130480000
"236","chr5",130480000,130800000
"237","chr5",130800000,131520000
"238","chr5",131520000,132080000
"239","chr5",132080000,132360000
"240","chr5",132360000,132800000
"241","chr5",132800000,133320000
"242","chr5",133320000,133640000
"243","chr5",133640000,1.34e+08
"244","chr5",1.34e+08,134760000
"245","chr5",134760000,135200000
"246","chr5",135200000,135560000
"247","chr5",135560000,136120000
"248","chr5",136120000,136600000
"249","chr5",136600000,136960000
"250","chr5",136960000,137480000
"251","chr5",137480000,137880000
"252","chr5",137880000,138640000
"253","chr5",138640000,1.39e+08
"254","chr5",1.39e+08,139440000
"255","chr5",139440000,139880000
"256","chr5",139880000,140080000
"257","chr5",140080000,1.41e+08
"258","chr5",1.41e+08,141360000
"259","chr5",141360000,141960000
"260","chr5",141960000,142320000
"261","chr5",142320000,143560000
"262","chr5",143560000,145040000
"263","chr5",145040000,145480000
"264","chr5",145480000,145880000
"265","chr5",145880000,146560000
"266","chr5",146560000,147200000
"267","chr5",147200000,147800000
"268","chr5",147800000,148080000
"269","chr5",148080000,148640000
"270","chr5",148640000,1.49e+08
"271","chr5",1.49e+08,149400000
"272","chr5",149400000,149480000
"273","chr5",149480000,149800000
"274","chr5",149800000,150160000
"275","chr5",150160000,150640000
"276","chr5",150640000,151160000
"277","chr5",151160000,151880000
"278","chr5",151880000,152760000
"279","chr5",152760000,153360000
"280","chr5",153360000,153840000
"281","chr5",153840000,154440000
"282","chr5",154440000,155080000
"283","chr5",155080000,155200000
"284","chr5",155200000,156680000
"285","chr5",156680000,157160000
"286","chr5",157160000,157520000
"287","chr5",157520000,158560000
"288","chr5",158560000,159440000
"289","chr5",159440000,159840000
"290","chr5",159840000,160520000
"291","chr5",160520000,162880000
"292","chr5",162880000,164960000
"293","chr5",164960000,1.67e+08
"294","chr5",1.67e+08,167680000
"295","chr5",167680000,168080000
"296","chr5",168080000,168400000
"297","chr5",168400000,169040000
"298","chr5",169040000,169520000
"299","chr5",169520000,170080000
"300","chr5",170080000,170840000
"301","chr5",170840000,171360000
"302","chr5",171360000,171440000
"303","chr5",171440000,171880000
"304","chr5",171880000,172120000
"305","chr5",172120000,172760000
"306","chr5",172760000,173040000
"307","chr5",173040000,173440000
"308","chr5",173440000,173760000
"309","chr5",173760000,174280000
"310","chr5",174280000,174920000
"311","chr5",174920000,175640000
"312","chr5",175640000,175720000
"313","chr5",175720000,176440000
"314","chr5",176440000,176960000
"315","chr5",176960000,177200000
"316","chr5",177200000,177280000
"317","chr5",177280000,178280000
"318","chr5",178280000,178960000
"319","chr5",178960000,179520000
"320","chr5",179520000,1.8e+08
"321","chr5",1.8e+08,180920000
"322","chr5",180920000,180920000
