"","col2","res2","end2"
"330","chr2",211880000,213440000
"331","chr2",213440000,214080000
"332","chr2",214080000,215680000
"333","chr2",215680000,216280000
"334","chr2",216280000,216800000
"335","chr2",216800000,217080000
"336","chr2",217080000,217320000
"337","chr2",217320000,217520000
"338","chr2",217520000,218600000
"339","chr2",218600000,218920000
"340","chr2",218920000,219040000
"341","chr2",219040000,219480000
"342","chr2",219480000,219560000
"343","chr2",219560000,219840000
"344","chr2",219840000,2.2e+08
"345","chr2",2.2e+08,220560000
"346","chr2",220560000,221120000
"347","chr2",221120000,221560000
"348","chr2",221560000,222280000
"349","chr2",222280000,222880000
"350","chr2",222880000,223440000
"351","chr2",223440000,223800000
"352","chr2",223800000,224080000
"353","chr2",224080000,224560000
"354","chr2",224560000,224840000
"355","chr2",224840000,225160000
"356","chr2",225160000,225560000
"357","chr2",225560000,225880000
"358","chr2",225880000,226520000
"359","chr2",226520000,227720000
"360","chr2",227720000,227920000
"361","chr2",227920000,228440000
"362","chr2",228440000,228760000
"363","chr2",228760000,229560000
"364","chr2",229560000,229840000
"365","chr2",229840000,230200000
"366","chr2",230200000,230600000
"367","chr2",230600000,231120000
"368","chr2",231120000,231480000
"369","chr2",231480000,231720000
"370","chr2",231720000,231840000
"371","chr2",231840000,232320000
"372","chr2",232320000,232680000
"373","chr2",232680000,233240000
"374","chr2",233240000,233400000
"375","chr2",233400000,233680000
"376","chr2",233680000,233840000
"377","chr2",233840000,233920000
"378","chr2",233920000,234200000
"379","chr2",234200000,234360000
"380","chr2",234360000,234640000
"381","chr2",234640000,234760000
"382","chr2",234760000,2.35e+08
"383","chr2",2.35e+08,235440000
"384","chr2",235440000,235720000
"385","chr2",235720000,235800000
"386","chr2",235800000,236040000
"387","chr2",236040000,236520000
"388","chr2",236520000,236680000
"389","chr2",236680000,236880000
"390","chr2",236880000,2.37e+08
"391","chr2",2.37e+08,237200000
"392","chr2",237200000,237480000
"393","chr2",237480000,237960000
"394","chr2",237960000,238080000
"395","chr2",238080000,238360000
"396","chr2",238360000,238720000
"397","chr2",238720000,239040000
"398","chr2",239040000,239360000
"399","chr2",239360000,239480000
"400","chr2",239480000,239680000
"401","chr2",239680000,2.4e+08
"402","chr2",2.4e+08,240080000
"403","chr2",240080000,240360000
"404","chr2",240360000,240480000
"405","chr2",240480000,240680000
"406","chr2",240680000,240880000
"407","chr2",240880000,240960000
"408","chr2",240960000,241320000
"409","chr2",241320000,241400000
"410","chr2",241400000,241640000
"411","chr2",241640000,241800000
"412","chr2",241800000,241920000
"413","chr2",241920000,242240000
"414","chr2",242240000,242360000
"415","chr2",242360000,242440000
"416","chr2",242440000,242600000
"417","chr2",242600000,242800000
"418","chr2",242800000,242960000
"419","chr2",242960000,243080000
"420","chr2",243080000,243200000
"421","chr2",243200000,243200000
