"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"199","chr7",112600001,113080001,1
"200","chr7",113080001,113400001,1
"201","chr7",113400001,113640001,1
"202","chr7",113640001,114400001,1
"203","chr7",114400001,114840001,1
"204","chr7",114840001,115400001,1
"205","chr7",115400001,115760001,1
"206","chr7",115760001,116480001,1
"207","chr7",116480001,116880001,1
"208","chr7",116880001,117360001,1
"209","chr7",117360001,117880001,1
"210","chr7",117880001,118280001,1
"211","chr7",118280001,118880001,1
"212","chr7",118880001,119560001,1
"213","chr7",119560001,120400001,1
"214","chr7",120400001,120760001,1
"215","chr7",121800001,122200001,1
"216","chr7",122200001,122800001,1
"217","chr7",122800001,123200001,1
"218","chr7",123200001,123800001,1
"219","chr7",123800001,124480001,1
"220","chr7",124480001,125360001,1
"221","chr7",125360001,126080001,1
"222","chr7",126080001,126360001,1
"223","chr7",126360001,127200001,1
"224","chr7",127200001,127880001,1
"225","chr7",127880001,128280001,1
"226","chr7",128280001,128800001,1
"227","chr7",128800001,129680001,1
"228","chr7",129680001,130040001,1
"229","chr7",130040001,130320001,1
"230","chr7",130320001,130560001,1
"231","chr7",130560001,131400001,1
"232","chr7",131400001,131960001,1
"233","chr7",131960001,132280001,1
"234","chr7",132280001,132600001,1
"235","chr7",132600001,133040001,1
"236","chr7",133040001,133680001,1
"237","chr7",133680001,134120001,1
"238","chr7",134120001,134920001,1
"239","chr7",134920001,135320001,1
"240","chr7",135320001,136000001,1
"241","chr7",136000001,136840001,1
"242","chr7",136840001,137280001,1
"243","chr7",137280001,137840001,1
"244","chr7",137840001,138520001,1
"245","chr7",138520001,139080001,1
"246","chr7",139080001,139720001,1
"247","chr7",139720001,140120001,1
"248","chr7",140120001,140400001,1
"249","chr7",140400001,140920001,1
"250","chr7",140920001,141440001,1
"251","chr7",141440001,142000001,1
"252","chr7",142000001,142560001,1
"253","chr7",142560001,143080001,1
"254","chr7",143080001,143320001,1
"255","chr7",143680001,144160001,1
"256","chr7",144160001,144720001,1
"257","chr7",144720001,145400001,1
"258","chr7",145400001,145800001,1
"259","chr7",145800001,146400001,1
"260","chr7",146400001,146800001,1
"261","chr7",146800001,147320001,1
"262","chr7",147320001,147800001,1
"263","chr7",147800001,148200001,1
"264","chr7",148200001,148680001,1
"265","chr7",148680001,149360001,1
"266","chr7",149360001,149840001,1
"267","chr7",149920001,150440001,1
"268","chr7",150440001,151040001,1
"269","chr7",151040001,151920001,1
"270","chr7",151920001,152520001,1
"271","chr7",152520001,153080001,1
"272","chr7",153080001,153560001,1
"273","chr7",153560001,153800001,1
"274","chr7",153800001,154600001,1
"275","chr7",154600001,155160001,1
"276","chr7",155160001,155600001,1
"277","chr7",155600001,156160001,1
"278","chr7",156160001,157600001,1
"279","chr7",157600001,159160001,1
