"","col2","res2","end2"
"103","chr9",79360000,79800000
"104","chr9",79800000,80400000
"105","chr9",80400000,80960000
"106","chr9",80960000,81280000
"107","chr9",81280000,82040000
"108","chr9",82040000,82800000
"109","chr9",82800000,84560000
"110","chr9",84560000,85760000
"111","chr9",85760000,86280000
"112","chr9",86280000,8.7e+07
"113","chr9",8.7e+07,87880000
"114","chr9",87880000,88200000
"115","chr9",88200000,8.9e+07
"116","chr9",8.9e+07,89960000
"117","chr9",89960000,90520000
"118","chr9",90520000,91200000
"119","chr9",91200000,91640000
"120","chr9",91640000,91920000
"121","chr9",91920000,92880000
"122","chr9",92880000,93400000
"123","chr9",93400000,93520000
"124","chr9",93520000,94520000
"125","chr9",94520000,94760000
"126","chr9",94760000,95520000
"127","chr9",95520000,96400000
"128","chr9",96400000,96720000
"129","chr9",96720000,97280000
"130","chr9",97280000,9.8e+07
"131","chr9",9.8e+07,98720000
"132","chr9",98720000,9.9e+07
"133","chr9",9.9e+07,99600000
"134","chr9",99600000,100400000
"135","chr9",100400000,101120000
"136","chr9",101120000,101560000
"137","chr9",101560000,101920000
"138","chr9",101920000,103360000
"139","chr9",103360000,104200000
"140","chr9",104200000,106120000
"141","chr9",106120000,107520000
"142","chr9",107520000,108360000
"143","chr9",108360000,110120000
"144","chr9",110120000,111080000
"145","chr9",111080000,111560000
"146","chr9",111560000,112320000
"147","chr9",112320000,1.13e+08
"148","chr9",1.13e+08,114160000
"149","chr9",114160000,115600000
"150","chr9",115600000,115880000
"151","chr9",115880000,116440000
"152","chr9",116440000,117080000
"153","chr9",117080000,117800000
"154","chr9",117800000,118360000
"155","chr9",118360000,119440000
"156","chr9",119440000,119840000
"157","chr9",119840000,120280000
"158","chr9",120280000,121440000
"159","chr9",121440000,122080000
"160","chr9",122080000,122680000
"161","chr9",122680000,123200000
"162","chr9",123200000,124200000
"163","chr9",124200000,124840000
"164","chr9",124840000,125240000
"165","chr9",125240000,125560000
"166","chr9",125560000,126160000
"167","chr9",126160000,126880000
"168","chr9",126880000,127160000
"169","chr9",127160000,128160000
"170","chr9",128160000,129160000
"171","chr9",129160000,129600000
"172","chr9",129600000,130200000
"173","chr9",130200000,1.31e+08
"174","chr9",1.31e+08,131720000
"175","chr9",131720000,132440000
"176","chr9",132440000,133320000
"177","chr9",133320000,133960000
"178","chr9",133960000,134640000
"179","chr9",134640000,134720000
"180","chr9",134720000,135200000
"181","chr9",135200000,135560000
"182","chr9",135560000,135800000
"183","chr9",135800000,136320000
"184","chr9",136320000,136640000
"185","chr9",136640000,1.37e+08
"186","chr9",1.37e+08,137360000
"187","chr9",137360000,137560000
"188","chr9",137560000,137960000
"189","chr9",137960000,138320000
"190","chr9",138320000,138840000
"191","chr9",138840000,139280000
"192","chr9",139280000,139640000
"193","chr9",139640000,140200000
"194","chr9",140200000,140400000
"195","chr9",140400000,140720000
"196","chr9",140720000,140960000
"197","chr9",140960000,141080000
"198","chr9",141080000,141240000
"199","chr9",141240000,141240000
