"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"213","chrX",123240001,123520001,1
"214","chrX",123520001,124200001,1
"215","chrX",124200001,124640001,1
"216","chrX",124640001,125240001,1
"217","chrX",125240001,125760001,1
"218","chrX",125760001,126280001,1
"219","chrX",126280001,126640001,1
"220","chrX",126640001,127360001,1
"221","chrX",127520001,127920001,1
"222","chrX",127920001,128640001,1
"223","chrX",128640001,129400001,1
"224","chrX",129400001,130080001,1
"225","chrX",130080001,130800001,1
"226","chrX",130960001,131760001,1
"227","chrX",131760001,132400001,1
"228","chrX",132400001,132840001,1
"229","chrX",132840001,133560001,1
"230","chrX",133560001,134080001,1
"231","chrX",134120001,135000001,1
"232","chrX",135000001,135600001,1
"233","chrX",135600001,136040001,1
"234","chrX",136040001,136400001,1
"235","chrX",136400001,137080001,1
"236","chrX",137080001,137840001,1
"237","chrX",137840001,138520001,1
"238","chrX",138520001,139040001,1
"239","chrX",139040001,139840001,1
"240","chrX",140880001,141200001,1
"241","chrX",141200001,141800001,1
"242","chrX",141800001,142400001,1
"243","chrX",142400001,142720001,1
"244","chrX",142720001,143240001,1
"245","chrX",143280001,143520001,1
"246","chrX",143560001,144000001,1
"247","chrX",144000001,144280001,1
"248","chrX",144440001,144720001,1
"249","chrX",144720001,144960001,1
"250","chrX",144960001,145320001,1
"251","chrX",145360001,145640001,1
"252","chrX",145640001,145880001,1
"253","chrX",145920001,146240001,1
"254","chrX",146240001,146960001,1
"255","chrX",146960001,147160001,1
"256","chrX",147160001,147840001,1
"257","chrX",147840001,148560001,1
"258","chrX",148680001,149120001,1
"259","chrX",149120001,149880001,1
"260","chrX",149880001,150280001,1
"261","chrX",150280001,150880001,1
"262","chrX",150880001,151400001,1
"263","chrX",151400001,151880001,1
"264","chrX",151880001,152240001,1
"265","chrX",152480001,154040001,1
"266","chrX",154040001,154920001,1
