"","col2","res2","end2"
"316","chr4",184320000,184600000
"317","chr4",184600000,184880000
"318","chr4",184880000,185080000
"319","chr4",185080000,185160000
"320","chr4",185160000,185480000
"321","chr4",185480000,185640000
"322","chr4",185640000,185840000
"323","chr4",185840000,185920000
"324","chr4",185920000,186120000
"325","chr4",186120000,186360000
"326","chr4",186360000,186560000
"327","chr4",186560000,186720000
"328","chr4",186720000,186960000
"329","chr4",186960000,187160000
"330","chr4",187160000,187480000
"331","chr4",187480000,187600000
"332","chr4",187600000,187880000
"333","chr4",187880000,188200000
"334","chr4",188200000,188400000
"335","chr4",188400000,188680000
"336","chr4",188680000,188880000
"337","chr4",188880000,1.89e+08
"338","chr4",1.89e+08,189280000
"339","chr4",189280000,189560000
"340","chr4",189560000,189840000
"341","chr4",189840000,189920000
"342","chr4",189920000,190160000
"343","chr4",190160000,190440000
"344","chr4",190440000,190520000
"345","chr4",190520000,191160000
"346","chr4",191160000,191160000
