"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"69","chrX",42680001,43120001,1
"70","chrX",43120001,43640001,1
"71","chrX",43640001,44280001,1
"72","chrX",44280001,45000001,1
"73","chrX",45000001,45680001,1
"74","chrX",45680001,46280001,1
"75","chrX",46280001,46960001,1
"76","chrX",46960001,47680001,1
"77","chrX",47680001,48440001,1
"78","chrX",48440001,49120001,1
"79","chrX",49240001,49640001,1
"80","chrX",49640001,50480001,1
"81","chrX",50480001,50800001,1
"82","chrX",50800001,51200001,1
"83","chrX",51200001,51440001,1
"84","chrX",51480001,51800001,1
"85","chrX",52560001,52920001,1
"86","chrX",53000001,53280001,1
"87","chrX",53280001,53640001,1
"88","chrX",53640001,53960001,1
"89","chrX",53960001,54480001,1
"90","chrX",54480001,55160001,1
"91","chrX",55200001,55640001,1
"92","chrX",55640001,56160001,1
"93","chrX",56280001,56760001,1
"94","chrX",56760001,57120001,1
"95","chrX",57120001,57560001,1
"96","chrX",57560001,58080001,1
"97","chrX",58080001,58520001,1
"98","chrX",61720001,62120001,1
"99","chrX",62120001,62360001,1
"100","chrX",62480001,63160001,1
"101","chrX",63160001,63680001,1
"102","chrX",63680001,64600001,1
"103","chrX",64600001,64800001,1
"104","chrX",64800001,65320001,1
"105","chrX",65320001,65960001,1
"106","chrX",65960001,66720001,1
"107","chrX",66720001,67400001,1
"108","chrX",67400001,67680001,1
"109","chrX",67680001,68040001,1
"110","chrX",68040001,68600001,1
"111","chrX",68600001,68840001,1
"112","chrX",68840001,69360001,1
"113","chrX",69360001,69880001,1
"114","chrX",69880001,70160001,1
"115","chrX",70160001,70920001,1
"116","chrX",72200001,72600001,1
"117","chrX",72600001,73040001,1
"118","chrX",73040001,73400001,1
"119","chrX",73400001,73800001,1
"120","chrX",73800001,74240001,1
"121","chrX",75280001,75720001,1
"122","chrX",75720001,76200001,1
"123","chrX",76200001,76720001,1
"124","chrX",76720001,77400001,1
"125","chrX",77400001,77800001,1
"126","chrX",77800001,78320001,1
"127","chrX",78320001,78720001,1
"128","chrX",78720001,79480001,1
"129","chrX",79480001,80080001,1
"130","chrX",80080001,80760001,1
"131","chrX",80760001,81440001,1
"132","chrX",81440001,82080001,1
"133","chrX",82240001,82680001,1
"134","chrX",82680001,83120001,1
"135","chrX",83120001,83720001,1
"136","chrX",83720001,83960001,1
"137","chrX",83960001,84320001,1
"138","chrX",84320001,84840001,1
"139","chrX",84840001,85480001,1
"140","chrX",85480001,85920001,1
"141","chrX",85920001,86560001,1
"142","chrX",86560001,87120001,1
"143","chrX",87120001,87920001,1
"144","chrX",87920001,88680001,1
"145","chrX",88720001,89080001,1
"146","chrX",89080001,89720001,1
"147","chrX",89720001,90080001,1
"148","chrX",90080001,91080001,1
"149","chrX",91080001,92080001,1
"150","chrX",92120001,92840001,1
"151","chrX",92840001,93080001,1
"152","chrX",93080001,93320001,1
"153","chrX",93320001,94040001,1
"154","chrX",94040001,94560001,1
"155","chrX",94560001,95440001,1
"156","chrX",95440001,96160001,1
"157","chrX",96160001,96880001,1
"158","chrX",96880001,97360001,1
"159","chrX",97360001,98000001,1
"160","chrX",98000001,98440001,1
"161","chrX",98480001,98960001,1
"162","chrX",98960001,99680001,1
"163","chrX",99680001,99880001,1
"164","chrX",99880001,100480001,1
"165","chrX",100480001,101120001,1
"166","chrX",101120001,101360001,1
"167","chrX",101760001,102160001,1
"168","chrX",102160001,102480001,1
"169","chrX",102480001,103080001,1
"170","chrX",103080001,103320001,1
"171","chrX",103320001,103680001,1
"172","chrX",103680001,104440001,1
"173","chrX",104440001,105120001,1
"174","chrX",105120001,105520001,1
"175","chrX",105520001,106040001,1
"176","chrX",106040001,106320001,1
"177","chrX",106320001,106680001,1
"178","chrX",106680001,107400001,1
"179","chrX",107400001,108000001,1
"180","chrX",108000001,108720001,1
"181","chrX",108880001,109320001,1
"182","chrX",109320001,109680001,1
"183","chrX",109680001,110240001,1
"184","chrX",110240001,110920001,1
"185","chrX",110920001,111280001,1
"186","chrX",111280001,111600001,1
"187","chrX",111600001,112280001,1
"188","chrX",112280001,113080001,1
"189","chrX",113080001,113480001,1
"190","chrX",113480001,113720001,1
"191","chrX",113720001,114400001,1
"192","chrX",114400001,114960001,1
"193","chrX",115000001,115640001,1
"194","chrX",115640001,115840001,1
"195","chrX",115840001,116360001,1
"196","chrX",116360001,116720001,1
"197","chrX",116720001,117120001,1
"198","chrX",117120001,117480001,1
"199","chrX",117480001,117960001,1
"200","chrX",117960001,118360001,1
"201","chrX",118360001,118600001,1
"202","chrX",118720001,119120001,1
"203","chrX",119240001,119600001,1
"204","chrX",119600001,119920001,1
"205","chrX",120120001,120720001,1
"206","chrX",120720001,121240001,1
"207","chrX",121240001,121640001,1
"208","chrX",121640001,122000001,1
"209","chrX",122000001,122440001,1
"210","chrX",122440001,122920001,1
"211","chrX",122920001,123240001,1
"212","chrX",123240001,123520001,1
"213","chrX",123520001,124280001,1
"214","chrX",124280001,124560001,1
"215","chrX",124560001,124920001,1
"216","chrX",124920001,125640001,1
"217","chrX",126680001,127280001,1
"218","chrX",127280001,127920001,1
"219","chrX",127920001,128640001,1
"220","chrX",128640001,129440001,1
"221","chrX",129440001,130120001,1
"222","chrX",130120001,130800001,1
"223","chrX",130960001,131760001,1
"224","chrX",131760001,132600001,1
"225","chrX",133640001,134240001,1
"226","chrX",134280001,134720001,1
"227","chrX",134960001,135240001,1
"228","chrX",135240001,135640001,1
"229","chrX",135640001,136360001,1
"230","chrX",136360001,137160001,1
"231","chrX",137160001,137840001,1
"232","chrX",137840001,138640001,1
"233","chrX",138640001,139080001,1
"234","chrX",139080001,139800001,1
"235","chrX",139840001,140160001,1
"236","chrX",140200001,140560001,1
"237","chrX",140680001,141200001,1
"238","chrX",141200001,141720001,1
"239","chrX",141720001,142000001,1
"240","chrX",142000001,142520001,1
"241","chrX",142520001,143160001,1
"242","chrX",143240001,143760001,1
"243","chrX",143760001,144320001,1
"244","chrX",144320001,144880001,1
"245","chrX",144880001,145520001,1
"246","chrX",145560001,145880001,1
"247","chrX",145920001,146240001,1
"248","chrX",146240001,147080001,1
"249","chrX",147160001,147680001,1
"250","chrX",147680001,148440001,1
"251","chrX",148440001,148680001,1
"252","chrX",148680001,149040001,1
"253","chrX",149040001,149920001,1
"254","chrX",149920001,150280001,1
"255","chrX",150280001,150880001,1
"256","chrX",150880001,151840001,1
"257","chrX",151880001,152120001,1
"258","chrX",152400001,153800001,1
"259","chrX",153800001,154920001,1
