"","col2","res2","end2"
"286","chr4",162160000,163360000
"287","chr4",163360000,163960000
"288","chr4",163960000,164480000
"289","chr4",164480000,165680000
"290","chr4",165680000,1.66e+08
"291","chr4",1.66e+08,166400000
"292","chr4",166400000,167040000
"293","chr4",167040000,167920000
"294","chr4",167920000,169080000
"295","chr4",169080000,169840000
"296","chr4",169840000,170440000
"297","chr4",170440000,171040000
"298","chr4",171040000,172720000
"299","chr4",172720000,173880000
"300","chr4",173880000,174240000
"301","chr4",174240000,175240000
"302","chr4",175240000,175640000
"303","chr4",175640000,176480000
"304","chr4",176480000,177280000
"305","chr4",177280000,1.78e+08
"306","chr4",1.78e+08,178480000
"307","chr4",178480000,179320000
"308","chr4",179320000,180760000
"309","chr4",180760000,181720000
"310","chr4",181720000,182480000
"311","chr4",182480000,183400000
"312","chr4",183400000,183800000
"313","chr4",183800000,184320000
"314","chr4",184320000,184760000
"315","chr4",184760000,185160000
"316","chr4",185160000,185560000
"317","chr4",185560000,185920000
"318","chr4",185920000,186120000
"319","chr4",186120000,186560000
"320","chr4",186560000,187040000
"321","chr4",187040000,187480000
"322","chr4",187480000,187640000
"323","chr4",187640000,188520000
"324","chr4",188520000,189360000
"325","chr4",189360000,190160000
"326","chr4",190160000,190800000
"327","chr4",190800000,191160000
"328","chr4",191160000,191160000
