"","col2","res2","end2"
"188","chr12",96400000,96920000
"189","chr12",96920000,97680000
"190","chr12",97680000,98800000
"191","chr12",98800000,99360000
"192","chr12",99360000,100200000
"193","chr12",100200000,101200000
"194","chr12",101200000,101760000
"195","chr12",101760000,102280000
"196","chr12",102280000,103240000
"197","chr12",103240000,104080000
"198","chr12",104080000,104760000
"199","chr12",104760000,105480000
"200","chr12",105480000,105800000
"201","chr12",105800000,106600000
"202","chr12",106600000,107480000
"203","chr12",107480000,108160000
"204","chr12",108160000,108920000
"205","chr12",108920000,109840000
"206","chr12",109840000,110240000
"207","chr12",110240000,110880000
"208","chr12",110880000,111360000
"209","chr12",111360000,111760000
"210","chr12",111760000,112280000
"211","chr12",112280000,112840000
"212","chr12",112840000,113880000
"213","chr12",113880000,114400000
"214","chr12",114400000,1.15e+08
"215","chr12",1.15e+08,116400000
"216","chr12",116400000,117120000
"217","chr12",117120000,117600000
"218","chr12",117600000,118400000
"219","chr12",118400000,118840000
"220","chr12",118840000,120120000
"221","chr12",120120000,120520000
"222","chr12",120520000,120960000
"223","chr12",120960000,121880000
"224","chr12",121880000,122360000
"225","chr12",122360000,122800000
"226","chr12",122800000,123240000
"227","chr12",123240000,123720000
"228","chr12",123720000,124200000
"229","chr12",124200000,124520000
"230","chr12",124520000,124800000
"231","chr12",124800000,125440000
"232","chr12",125440000,125960000
"233","chr12",125960000,126560000
"234","chr12",126560000,127360000
"235","chr12",127360000,127880000
"236","chr12",127880000,1.29e+08
"237","chr12",1.29e+08,130480000
"238","chr12",130480000,131320000
"239","chr12",131320000,132120000
"240","chr12",132120000,132600000
"241","chr12",132600000,133440000
"242","chr12",133440000,133880000
"243","chr12",133880000,133880000
