"","col2","res2","end2"
"111","chr12",44320000,45520000
"112","chr12",45520000,46360000
"113","chr12",46360000,47400000
"114","chr12",47400000,48200000
"115","chr12",48200000,48560000
"116","chr12",48560000,49080000
"117","chr12",49080000,49440000
"118","chr12",49440000,49680000
"119","chr12",49680000,50040000
"120","chr12",50040000,50880000
"121","chr12",50880000,51160000
"122","chr12",51160000,51800000
"123","chr12",51800000,52280000
"124","chr12",52280000,53440000
"125","chr12",53440000,54040000
"126","chr12",54040000,54840000
"127","chr12",54840000,55160000
"128","chr12",55160000,55240000
"129","chr12",55240000,55560000
"130","chr12",55560000,56040000
"131","chr12",56040000,56440000
"132","chr12",56440000,57040000
"133","chr12",57040000,57640000
"134","chr12",57640000,57880000
"135","chr12",57880000,58320000
"136","chr12",58320000,58720000
"137","chr12",58720000,59760000
"138","chr12",59760000,62640000
"139","chr12",62640000,64200000
"140","chr12",64200000,65640000
"141","chr12",65640000,66520000
"142","chr12",66520000,67720000
"143","chr12",67720000,68360000
"144","chr12",68360000,69200000
"145","chr12",69200000,69680000
"146","chr12",69680000,71120000
"147","chr12",71120000,7.2e+07
"148","chr12",7.2e+07,72680000
"149","chr12",72680000,74320000
"150","chr12",74320000,75920000
"151","chr12",75920000,77240000
"152","chr12",77240000,78360000
"153","chr12",78360000,79800000
"154","chr12",79800000,81680000
"155","chr12",81680000,82760000
"156","chr12",82760000,85240000
"157","chr12",85240000,86320000
"158","chr12",86320000,88440000
"159","chr12",88440000,89400000
"160","chr12",89400000,90520000
"161","chr12",90520000,91760000
"162","chr12",91760000,93160000
"163","chr12",93160000,93840000
"164","chr12",93840000,94520000
"165","chr12",94520000,94920000
"166","chr12",94920000,95400000
"167","chr12",95400000,95960000
"168","chr12",95960000,96280000
"169","chr12",96280000,96360000
"170","chr12",96360000,96960000
"171","chr12",96960000,97560000
"172","chr12",97560000,98560000
"173","chr12",98560000,99040000
"174","chr12",99040000,99400000
"175","chr12",99400000,100160000
"176","chr12",100160000,101200000
"177","chr12",101200000,101720000
"178","chr12",101720000,102520000
"179","chr12",102520000,103240000
"180","chr12",103240000,103880000
"181","chr12",103880000,104240000
"182","chr12",104240000,104920000
"183","chr12",104920000,105040000
"184","chr12",105040000,105840000
"185","chr12",105840000,106080000
"186","chr12",106080000,106600000
"187","chr12",106600000,107480000
"188","chr12",107480000,1.08e+08
"189","chr12",1.08e+08,108360000
"190","chr12",108360000,108600000
"191","chr12",108600000,108880000
"192","chr12",108880000,109560000
"193","chr12",109560000,109880000
"194","chr12",109880000,110440000
"195","chr12",110440000,110920000
"196","chr12",110920000,111120000
"197","chr12",111120000,111760000
"198","chr12",111760000,112280000
"199","chr12",112280000,112880000
"200","chr12",112880000,113360000
"201","chr12",113360000,113880000
"202","chr12",113880000,114480000
"203","chr12",114480000,114600000
"204","chr12",114600000,114960000
"205","chr12",114960000,115440000
"206","chr12",115440000,115520000
"207","chr12",115520000,115880000
"208","chr12",115880000,116040000
"209","chr12",116040000,116400000
"210","chr12",116400000,117160000
"211","chr12",117160000,117640000
"212","chr12",117640000,118320000
"213","chr12",118320000,118840000
"214","chr12",118840000,119080000
"215","chr12",119080000,119240000
"216","chr12",119240000,119880000
"217","chr12",119880000,120080000
"218","chr12",120080000,120640000
"219","chr12",120640000,121480000
"220","chr12",121480000,122120000
"221","chr12",122120000,122200000
"222","chr12",122200000,122760000
"223","chr12",122760000,123480000
"224","chr12",123480000,123560000
"225","chr12",123560000,124200000
"226","chr12",124200000,124480000
"227","chr12",124480000,124760000
"228","chr12",124760000,125520000
"229","chr12",125520000,125680000
"230","chr12",125680000,126200000
"231","chr12",126200000,126560000
"232","chr12",126560000,127280000
"233","chr12",127280000,128080000
"234","chr12",128080000,128160000
"235","chr12",128160000,128560000
"236","chr12",128560000,1.29e+08
"237","chr12",1.29e+08,129160000
"238","chr12",129160000,129560000
"239","chr12",129560000,130240000
"240","chr12",130240000,130320000
"241","chr12",130320000,130840000
"242","chr12",130840000,131360000
"243","chr12",131360000,132280000
"244","chr12",132280000,133200000
"245","chr12",133200000,133480000
"246","chr12",133480000,133880000
"247","chr12",133880000,133880000
