"","col2","res2","end2"
"85","chr11",45760000,46400000
"86","chr11",46400000,46840000
"87","chr11",46840000,47200000
"88","chr11",47200000,47640000
"89","chr11",47640000,48200000
"90","chr11",48200000,48640000
"91","chr11",48640000,48800000
"92","chr11",48800000,50320000
"93","chr11",50320000,50440000
"94","chr11",50440000,50560000
"95","chr11",50560000,50640000
"96","chr11",50640000,51160000
"97","chr11",51160000,51240000
"98","chr11",51240000,51320000
"99","chr11",51320000,51400000
"100","chr11",51400000,51560000
"101","chr11",51560000,54800000
"102","chr11",54800000,54880000
"103","chr11",54880000,54960000
"104","chr11",54960000,55600000
"105","chr11",55600000,56600000
"106","chr11",56600000,57080000
"107","chr11",57080000,57600000
"108","chr11",57600000,58320000
"109","chr11",58320000,58960000
"110","chr11",58960000,59280000
"111","chr11",59280000,59720000
"112","chr11",59720000,60120000
"113","chr11",60120000,60520000
"114","chr11",60520000,60720000
"115","chr11",60720000,6.1e+07
"116","chr11",6.1e+07,61560000
"117","chr11",61560000,61920000
"118","chr11",61920000,62080000
"119","chr11",62080000,62640000
"120","chr11",62640000,63080000
"121","chr11",63080000,63240000
"122","chr11",63240000,63520000
"123","chr11",63520000,64120000
"124","chr11",64120000,64520000
"125","chr11",64520000,6.5e+07
"126","chr11",6.5e+07,65400000
"127","chr11",65400000,66080000
"128","chr11",66080000,66640000
"129","chr11",66640000,67040000
"130","chr11",67040000,67480000
"131","chr11",67480000,67680000
"132","chr11",67680000,68240000
"133","chr11",68240000,68360000
"134","chr11",68360000,68840000
"135","chr11",68840000,69480000
"136","chr11",69480000,70120000
"137","chr11",70120000,70240000
"138","chr11",70240000,70800000
"139","chr11",70800000,71200000
"140","chr11",71200000,71640000
"141","chr11",71640000,71920000
"142","chr11",71920000,72400000
"143","chr11",72400000,73120000
"144","chr11",73120000,73440000
"145","chr11",73440000,73960000
"146","chr11",73960000,74280000
"147","chr11",74280000,74600000
"148","chr11",74600000,7.5e+07
"149","chr11",7.5e+07,75320000
"150","chr11",75320000,75520000
"151","chr11",75520000,75920000
"152","chr11",75920000,76400000
"153","chr11",76400000,76880000
"154","chr11",76880000,77320000
"155","chr11",77320000,77840000
"156","chr11",77840000,78280000
"157","chr11",78280000,78920000
"158","chr11",78920000,79400000
"159","chr11",79400000,79880000
"160","chr11",79880000,80720000
"161","chr11",80720000,81280000
"162","chr11",81280000,82560000
"163","chr11",82560000,8.3e+07
"164","chr11",8.3e+07,83520000
"165","chr11",83520000,84440000
"166","chr11",84440000,85320000
"167","chr11",85320000,86040000
"168","chr11",86040000,86560000
"169","chr11",86560000,87120000
"170","chr11",87120000,87640000
"171","chr11",87640000,88800000
"172","chr11",88800000,89920000
"173","chr11",89920000,91240000
"174","chr11",91240000,92040000
"175","chr11",92040000,92640000
"176","chr11",92640000,93480000
"177","chr11",93480000,94240000
"178","chr11",94240000,94880000
"179","chr11",94880000,95520000
"180","chr11",95520000,96240000
"181","chr11",96240000,96320000
"182","chr11",96320000,9.9e+07
"183","chr11",9.9e+07,100440000
"184","chr11",100440000,100880000
"185","chr11",100880000,101720000
"186","chr11",101720000,102560000
"187","chr11",102560000,102960000
"188","chr11",102960000,103560000
"189","chr11",103560000,104080000
"190","chr11",104080000,104760000
"191","chr11",104760000,105920000
"192","chr11",105920000,107320000
"193","chr11",107320000,107880000
"194","chr11",107880000,108080000
"195","chr11",108080000,108560000
"196","chr11",108560000,109680000
"197","chr11",109680000,110320000
"198","chr11",110320000,111320000
"199","chr11",111320000,111760000
"200","chr11",111760000,112160000
"201","chr11",112160000,112680000
"202","chr11",112680000,113160000
"203","chr11",113160000,113640000
"204","chr11",113640000,114400000
"205","chr11",114400000,116560000
"206","chr11",116560000,117200000
"207","chr11",117200000,117680000
"208","chr11",117680000,1.18e+08
"209","chr11",1.18e+08,118480000
"210","chr11",118480000,119080000
"211","chr11",119080000,119200000
"212","chr11",119200000,1.2e+08
"213","chr11",1.2e+08,120360000
"214","chr11",120360000,121040000
"215","chr11",121040000,121480000
"216","chr11",121480000,122440000
"217","chr11",122440000,122960000
"218","chr11",122960000,123160000
"219","chr11",123160000,123600000
"220","chr11",123600000,124240000
"221","chr11",124240000,124760000
"222","chr11",124760000,125320000
"223","chr11",125320000,125760000
"224","chr11",125760000,126360000
"225","chr11",126360000,127240000
"226","chr11",127240000,127880000
"227","chr11",127880000,128840000
"228","chr11",128840000,129200000
"229","chr11",129200000,129640000
"230","chr11",129640000,130080000
"231","chr11",130080000,130800000
"232","chr11",130800000,131560000
"233","chr11",131560000,132880000
"234","chr11",132880000,133720000
"235","chr11",133720000,134200000
"236","chr11",134200000,135040000
"237","chr11",135040000,135040000
