"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"122","chr6",68320001,69040001,1
"123","chr6",69040001,69520001,1
"124","chr6",69520001,70360001,1
"125","chr6",70360001,70920001,1
"126","chr6",70920001,71720001,1
"127","chr6",71720001,72240001,1
"128","chr6",72240001,72880001,1
"129","chr6",72880001,73320001,1
"130","chr6",73320001,74080001,1
"131","chr6",74080001,74520001,1
"132","chr6",74520001,75040001,1
"133","chr6",75040001,75960001,1
"134","chr6",75960001,76600001,1
"135","chr6",76600001,77360001,1
"136","chr6",77360001,77680001,1
"137","chr6",77680001,78200001,1
"138","chr6",78200001,78680001,1
"139","chr6",78680001,79560001,1
"140","chr6",79640001,80160001,1
"141","chr6",80160001,80400001,1
"142","chr6",80400001,80840001,1
"143","chr6",80840001,81360001,1
"144","chr6",81360001,81920001,1
"145","chr6",81920001,82800001,1
"146","chr6",82960001,83760001,1
"147","chr6",83760001,84280001,1
"148","chr6",84280001,84960001,1
"149","chr6",84960001,85440001,1
"150","chr6",85440001,86040001,1
"151","chr6",86040001,86400001,1
"152","chr6",86400001,86920001,1
"153","chr6",86920001,87760001,1
"154","chr6",87760001,88560001,1
"155","chr6",88560001,89120001,1
"156","chr6",89120001,89640001,1
"157","chr6",89640001,90360001,1
"158","chr6",90360001,90600001,1
"159","chr6",90600001,91280001,1
"160","chr6",91280001,91640001,1
"161","chr6",91640001,92000001,1
"162","chr6",92000001,92600001,1
"163","chr6",92600001,93120001,1
"164","chr6",93120001,93600001,1
"165","chr6",93600001,94080001,1
"166","chr6",94080001,94720001,1
"167","chr6",94720001,95240001,1
"168","chr6",95280001,95680001,1
"169","chr6",96800001,97520001,1
"170","chr6",97520001,97920001,1
"171","chr6",97920001,98480001,1
"172","chr6",98480001,99280001,1
"173","chr6",99280001,99720001,1
"174","chr6",99720001,100320001,1
"175","chr6",100480001,101120001,1
"176","chr6",101120001,101520001,1
"177","chr6",101520001,101840001,1
"178","chr6",101840001,102120001,1
"179","chr6",102120001,102520001,1
"180","chr6",102520001,103160001,1
"181","chr6",103160001,103800001,1
"182","chr6",103800001,104240001,1
"183","chr6",104240001,104960001,1
"184","chr6",104960001,105520001,1
"185","chr6",105520001,105880001,1
"186","chr6",105880001,106760001,1
"187","chr6",106760001,107320001,1
"188","chr6",107320001,108000001,1
"189","chr6",108000001,108280001,1
"190","chr6",108280001,108840001,1
"191","chr6",108840001,109400001,1
"192","chr6",109400001,109840001,1
"193","chr6",109840001,110760001,1
"194","chr6",110760001,111320001,1
"195","chr6",111320001,112040001,1
"196","chr6",112040001,112400001,1
"197","chr6",112400001,112640001,1
"198","chr6",112640001,113080001,1
"199","chr6",113080001,113600001,1
"200","chr6",113600001,114280001,1
"201","chr6",114280001,114640001,1
"202","chr6",114640001,115040001,1
"203","chr6",115040001,115760001,1
"204","chr6",115760001,116240001,1
"205","chr6",116240001,116520001,1
"206","chr6",116520001,117000001,1
"207","chr6",117000001,117600001,1
"208","chr6",117600001,118040001,1
"209","chr6",118040001,118600001,1
"210","chr6",118600001,119240001,1
"211","chr6",119240001,119640001,1
"212","chr6",119640001,120040001,1
"213","chr6",120040001,120400001,1
"214","chr6",120400001,120640001,1
"215","chr6",120640001,121360001,1
"216","chr6",121360001,121720001,1
"217","chr6",121720001,122480001,1
"218","chr6",122480001,123160001,1
"219","chr6",123160001,123720001,1
"220","chr6",123720001,124080001,1
"221","chr6",124080001,124720001,1
"222","chr6",124720001,125160001,1
"223","chr6",125160001,125640001,1
"224","chr6",125640001,126080001,1
"225","chr6",126080001,126320001,1
"226","chr6",126320001,127000001,1
"227","chr6",127000001,127560001,1
"228","chr6",127560001,128040001,1
"229","chr6",128040001,128400001,1
"230","chr6",128400001,129080001,1
"231","chr6",129080001,129760001,1
"232","chr6",129760001,130360001,1
"233","chr6",130360001,131160001,1
"234","chr6",131160001,131960001,1
"235","chr6",131960001,132600001,1
"236","chr6",132600001,132840001,1
"237","chr6",132840001,133160001,1
"238","chr6",133160001,133880001,1
"239","chr6",133880001,134440001,1
"240","chr6",134440001,135280001,1
"241","chr6",135280001,135800001,1
"242","chr6",135800001,136560001,1
"243","chr6",136560001,136880001,1
"244","chr6",136880001,137160001,1
"245","chr6",137160001,137400001,1
"246","chr6",137400001,137960001,1
"247","chr6",137960001,138320001,1
"248","chr6",138320001,138880001,1
"249","chr6",139920001,140200001,1
"250","chr6",140200001,140840001,1
"251","chr6",140840001,141240001,1
"252","chr6",141240001,141920001,1
"253","chr6",141920001,142440001,1
"254","chr6",142440001,142880001,1
"255","chr6",142880001,143760001,1
"256","chr6",143760001,144400001,1
"257","chr6",144400001,144880001,1
"258","chr6",144880001,145560001,1
"259","chr6",145560001,146240001,1
"260","chr6",146240001,147160001,1
"261","chr6",147160001,147720001,1
"262","chr6",147720001,148480001,1
"263","chr6",148480001,148880001,1
"264","chr6",148880001,149320001,1
"265","chr6",149320001,149840001,1
"266","chr6",149840001,150240001,1
"267","chr6",150240001,150720001,1
"268","chr6",150720001,151120001,1
"269","chr6",151120001,151720001,1
"270","chr6",151720001,152000001,1
"271","chr6",152000001,152440001,1
"272","chr6",152440001,152720001,1
"273","chr6",152720001,153320001,1
"274","chr6",153320001,153840001,1
"275","chr6",153840001,154440001,1
"276","chr6",154440001,154960001,1
"277","chr6",154960001,155640001,1
"278","chr6",155640001,155960001,1
"279","chr6",155960001,156480001,1
"280","chr6",156480001,157000001,1
"281","chr6",157000001,157360001,1
"282","chr6",157360001,157720001,1
"283","chr6",157720001,158320001,1
"284","chr6",158320001,158640001,1
"285","chr6",158640001,159400001,1
"286","chr6",159400001,159720001,1
"287","chr6",159720001,160080001,1
"288","chr6",160080001,160520001,1
"289","chr6",160560001,161040001,1
"290","chr6",161080001,161800001,1
"291","chr6",161800001,162160001,1
"292","chr6",162160001,162560001,1
"293","chr6",162560001,163280001,1
"294","chr6",163280001,163600001,1
"295","chr6",163600001,164400001,1
"296","chr6",164400001,164880001,1
"297","chr6",164880001,165360001,1
"298","chr6",165360001,165840001,1
"299","chr6",165840001,166280001,1
"300","chr6",166280001,166640001,1
"301","chr6",166640001,167200001,1
"302","chr6",167200001,167760001,1
"303","chr6",167760001,168000001,1
"304","chr6",168040001,168560001,1
"305","chr6",168560001,169280001,1
"306","chr6",169280001,170160001,1
"307","chr6",170160001,170920001,1
