"","col2","res2","end2"
"135","chr6",58120000,58200000
"136","chr6",58200000,58280000
"137","chr6",58280000,58520000
"138","chr6",58520000,58720000
"139","chr6",58720000,58800000
"140","chr6",58800000,61920000
"141","chr6",61920000,6.2e+07
"142","chr6",6.2e+07,62160000
"143","chr6",62160000,62240000
"144","chr6",62240000,62960000
"145","chr6",62960000,6.4e+07
"146","chr6",6.4e+07,64520000
"147","chr6",64520000,65480000
"148","chr6",65480000,66280000
"149","chr6",66280000,67240000
"150","chr6",67240000,67760000
"151","chr6",67760000,69040000
"152","chr6",69040000,70360000
"153","chr6",70360000,70920000
"154","chr6",70920000,71440000
"155","chr6",71440000,71720000
"156","chr6",71720000,72240000
"157","chr6",72240000,72880000
"158","chr6",72880000,73320000
"159","chr6",73320000,73920000
"160","chr6",73920000,74160000
"161","chr6",74160000,74360000
"162","chr6",74360000,74640000
"163","chr6",74640000,75600000
"164","chr6",75600000,75920000
"165","chr6",75920000,76320000
"166","chr6",76320000,76600000
"167","chr6",76600000,77400000
"168","chr6",77400000,78240000
"169","chr6",78240000,79640000
"170","chr6",79640000,80240000
"171","chr6",80240000,80840000
"172","chr6",80840000,81920000
"173","chr6",81920000,82800000
"174","chr6",82800000,82920000
"175","chr6",82920000,83760000
"176","chr6",83760000,84280000
"177","chr6",84280000,85120000
"178","chr6",85120000,85720000
"179","chr6",85720000,86040000
"180","chr6",86040000,86400000
"181","chr6",86400000,86720000
"182","chr6",86720000,87760000
"183","chr6",87760000,88560000
"184","chr6",88560000,89640000
"185","chr6",89640000,90080000
"186","chr6",90080000,90600000
"187","chr6",90600000,91240000
"188","chr6",91240000,91800000
"189","chr6",91800000,93040000
"190","chr6",93040000,94080000
"191","chr6",94080000,95800000
"192","chr6",95800000,95880000
"193","chr6",95880000,9.7e+07
"194","chr6",9.7e+07,97920000
"195","chr6",97920000,99280000
"196","chr6",99280000,99720000
"197","chr6",99720000,100520000
"198","chr6",100520000,101120000
"199","chr6",101120000,101680000
"200","chr6",101680000,102480000
"201","chr6",102480000,104040000
"202","chr6",104040000,1.05e+08
"203","chr6",1.05e+08,105520000
"204","chr6",105520000,105880000
"205","chr6",105880000,106760000
"206","chr6",106760000,107360000
"207","chr6",107360000,1.08e+08
"208","chr6",1.08e+08,108280000
"209","chr6",108280000,108840000
"210","chr6",108840000,109400000
"211","chr6",109400000,109800000
"212","chr6",109800000,110400000
"213","chr6",110400000,110760000
"214","chr6",110760000,111320000
"215","chr6",111320000,111960000
"216","chr6",111960000,112400000
"217","chr6",112400000,113080000
"218","chr6",113080000,114280000
"219","chr6",114280000,1.15e+08
"220","chr6",1.15e+08,115840000
"221","chr6",115840000,116520000
"222","chr6",116520000,1.17e+08
"223","chr6",1.17e+08,117600000
"224","chr6",117600000,118040000
"225","chr6",118040000,118920000
"226","chr6",118920000,119240000
"227","chr6",119240000,120680000
"228","chr6",120680000,121680000
"229","chr6",121680000,122640000
"230","chr6",122640000,123160000
"231","chr6",123160000,124080000
"232","chr6",124080000,125200000
"233","chr6",125200000,125640000
"234","chr6",125640000,126080000
"235","chr6",126080000,126360000
"236","chr6",126360000,127560000
"237","chr6",127560000,128040000
"238","chr6",128040000,129120000
"239","chr6",129120000,129760000
"240","chr6",129760000,130360000
"241","chr6",130360000,131200000
"242","chr6",131200000,131960000
"243","chr6",131960000,132600000
"244","chr6",132600000,133160000
"245","chr6",133160000,133880000
"246","chr6",133880000,134440000
"247","chr6",134440000,135280000
"248","chr6",135280000,135800000
"249","chr6",135800000,136560000
"250","chr6",136560000,136880000
"251","chr6",136880000,137400000
"252","chr6",137400000,137960000
"253","chr6",137960000,138320000
"254","chr6",138320000,138880000
"255","chr6",138880000,139080000
"256","chr6",139080000,139440000
"257","chr6",139440000,139680000
"258","chr6",139680000,140320000
"259","chr6",140320000,141240000
"260","chr6",141240000,141920000
"261","chr6",141920000,142440000
"262","chr6",142440000,142880000
"263","chr6",142880000,143800000
"264","chr6",143800000,144400000
"265","chr6",144400000,144840000
"266","chr6",144840000,145560000
"267","chr6",145560000,146240000
"268","chr6",146240000,147160000
"269","chr6",147160000,147760000
"270","chr6",147760000,148480000
"271","chr6",148480000,148880000
"272","chr6",148880000,149320000
"273","chr6",149320000,149840000
"274","chr6",149840000,150240000
"275","chr6",150240000,150720000
"276","chr6",150720000,151160000
"277","chr6",151160000,151720000
"278","chr6",151720000,152720000
"279","chr6",152720000,153320000
"280","chr6",153320000,154440000
"281","chr6",154440000,1.55e+08
"282","chr6",1.55e+08,155640000
"283","chr6",155640000,156520000
"284","chr6",156520000,1.57e+08
"285","chr6",1.57e+08,157520000
"286","chr6",157520000,157720000
"287","chr6",157720000,158120000
"288","chr6",158120000,158560000
"289","chr6",158560000,159080000
"290","chr6",159080000,159560000
"291","chr6",159560000,160080000
"292","chr6",160080000,160520000
"293","chr6",160520000,161040000
"294","chr6",161040000,161800000
"295","chr6",161800000,162160000
"296","chr6",162160000,163480000
"297","chr6",163480000,164440000
"298","chr6",164440000,165800000
"299","chr6",165800000,166640000
"300","chr6",166640000,167200000
"301","chr6",167200000,168040000
"302","chr6",168040000,168120000
"303","chr6",168120000,168640000
"304","chr6",168640000,169280000
"305","chr6",169280000,170160000
"306","chr6",170160000,171120000
"307","chr6",171120000,171120000
