"","col2","res2","end2"
"238","chr3",125320000,125640000
"239","chr3",125640000,125760000
"240","chr3",125760000,126160000
"241","chr3",126160000,126240000
"242","chr3",126240000,126400000
"243","chr3",126400000,126720000
"244","chr3",126720000,127280000
"245","chr3",127280000,127720000
"246","chr3",127720000,127880000
"247","chr3",127880000,128320000
"248","chr3",128320000,128640000
"249","chr3",128640000,1.29e+08
"250","chr3",1.29e+08,129360000
"251","chr3",129360000,129840000
"252","chr3",129840000,130400000
"253","chr3",130400000,130760000
"254","chr3",130760000,131240000
"255","chr3",131240000,131760000
"256","chr3",131760000,132120000
"257","chr3",132120000,132440000
"258","chr3",132440000,133120000
"259","chr3",133120000,133640000
"260","chr3",133640000,134240000
"261","chr3",134240000,135600000
"262","chr3",135600000,136080000
"263","chr3",136080000,136800000
"264","chr3",136800000,137720000
"265","chr3",137720000,138160000
"266","chr3",138160000,138680000
"267","chr3",138680000,139360000
"268","chr3",139360000,139800000
"269","chr3",139800000,140600000
"270","chr3",140600000,1.41e+08
"271","chr3",1.41e+08,141680000
"272","chr3",141680000,142280000
"273","chr3",142280000,142760000
"274","chr3",142760000,143480000
"275","chr3",143480000,143840000
"276","chr3",143840000,145480000
"277","chr3",145480000,146360000
"278","chr3",146360000,146960000
"279","chr3",146960000,147840000
"280","chr3",147840000,148680000
"281","chr3",148680000,149200000
"282","chr3",149200000,149600000
"283","chr3",149600000,149960000
"284","chr3",149960000,150320000
"285","chr3",150320000,150880000
"286","chr3",150880000,151720000
"287","chr3",151720000,152200000
"288","chr3",152200000,152720000
"289","chr3",152720000,153720000
"290","chr3",153720000,154040000
"291","chr3",154040000,154440000
"292","chr3",154440000,155080000
"293","chr3",155080000,155680000
"294","chr3",155680000,156240000
"295","chr3",156240000,156880000
"296","chr3",156880000,157240000
"297","chr3",157240000,158360000
"298","chr3",158360000,159280000
"299","chr3",159280000,159720000
"300","chr3",159720000,160240000
"301","chr3",160240000,161200000
"302","chr3",161200000,163240000
"303","chr3",163240000,164920000
"304","chr3",164920000,167080000
"305","chr3",167080000,167880000
"306","chr3",167880000,168560000
"307","chr3",168560000,169480000
"308","chr3",169480000,170120000
"309","chr3",170120000,170600000
"310","chr3",170600000,171320000
"311","chr3",171320000,172080000
"312","chr3",172080000,172520000
"313","chr3",172520000,173200000
"314","chr3",173200000,173800000
"315","chr3",173800000,174560000
"316","chr3",174560000,175680000
"317","chr3",175680000,176200000
"318","chr3",176200000,176680000
"319","chr3",176680000,178120000
"320","chr3",178120000,178720000
"321","chr3",178720000,179360000
"322","chr3",179360000,180320000
"323","chr3",180320000,181040000
"324","chr3",181040000,181440000
"325","chr3",181440000,182400000
"326","chr3",182400000,182800000
"327","chr3",182800000,183160000
"328","chr3",183160000,183600000
"329","chr3",183600000,184080000
"330","chr3",184080000,184560000
"331","chr3",184560000,1.85e+08
"332","chr3",1.85e+08,185360000
"333","chr3",185360000,185680000
"334","chr3",185680000,185960000
"335","chr3",185960000,186280000
"336","chr3",186280000,186560000
"337","chr3",186560000,186920000
"338","chr3",186920000,187440000
"339","chr3",187440000,188640000
"340","chr3",188640000,188960000
"341","chr3",188960000,189680000
"342","chr3",189680000,190400000
"343","chr3",190400000,191120000
"344","chr3",191120000,191800000
"345","chr3",191800000,192200000
"346","chr3",192200000,192840000
"347","chr3",192840000,192920000
"348","chr3",192920000,193320000
"349","chr3",193320000,193480000
"350","chr3",193480000,194040000
"351","chr3",194040000,194360000
"352","chr3",194360000,194800000
"353","chr3",194800000,1.95e+08
"354","chr3",1.95e+08,195280000
"355","chr3",195280000,195720000
"356","chr3",195720000,195920000
"357","chr3",195920000,196280000
"358","chr3",196280000,196720000
"359","chr3",196720000,196920000
"360","chr3",196920000,197280000
"361","chr3",197280000,197440000
"362","chr3",197440000,197680000
"363","chr3",197680000,197880000
"364","chr3",197880000,198040000
"365","chr3",198040000,198040000
