"","col2","res2","end2"
"81","chr6",36320000,36840000
"82","chr6",36840000,37320000
"83","chr6",37320000,37640000
"84","chr6",37640000,38120000
"85","chr6",38120000,38480000
"86","chr6",38480000,38920000
"87","chr6",38920000,39320000
"88","chr6",39320000,39760000
"89","chr6",39760000,39880000
"90","chr6",39880000,40280000
"91","chr6",40280000,40520000
"92","chr6",40520000,40800000
"93","chr6",40800000,41040000
"94","chr6",41040000,41320000
"95","chr6",41320000,41680000
"96","chr6",41680000,42200000
"97","chr6",42200000,42440000
"98","chr6",42440000,42880000
"99","chr6",42880000,43560000
"100","chr6",43560000,44040000
"101","chr6",44040000,44440000
"102","chr6",44440000,44640000
"103","chr6",44640000,44840000
"104","chr6",44840000,45920000
"105","chr6",45920000,46800000
"106","chr6",46800000,47720000
"107","chr6",47720000,49400000
"108","chr6",49400000,50040000
"109","chr6",50040000,50760000
"110","chr6",50760000,51400000
"111","chr6",51400000,51920000
"112","chr6",51920000,52120000
"113","chr6",52120000,52560000
"114","chr6",52560000,52960000
"115","chr6",52960000,53360000
"116","chr6",53360000,53840000
"117","chr6",53840000,55120000
"118","chr6",55120000,56200000
"119","chr6",56200000,57200000
"120","chr6",57200000,58120000
"121","chr6",58120000,58280000
"122","chr6",58280000,58720000
"123","chr6",58720000,58800000
"124","chr6",58800000,61880000
"125","chr6",61880000,61960000
"126","chr6",61960000,62160000
"127","chr6",62160000,62240000
"128","chr6",62240000,6.4e+07
"129","chr6",6.4e+07,64520000
"130","chr6",64520000,67240000
"131","chr6",67240000,69560000
"132","chr6",69560000,70920000
"133","chr6",70920000,71840000
"134","chr6",71840000,73080000
"135","chr6",73080000,73880000
"136","chr6",73880000,74360000
"137","chr6",74360000,75960000
"138","chr6",75960000,76600000
"139","chr6",76600000,78200000
"140","chr6",78200000,79560000
"141","chr6",79560000,80840000
"142","chr6",80840000,82920000
"143","chr6",82920000,83800000
"144","chr6",83800000,84960000
"145","chr6",84960000,86040000
"146","chr6",86040000,87760000
"147","chr6",87760000,88520000
"148","chr6",88520000,89640000
"149","chr6",89640000,90600000
"150","chr6",90600000,91240000
"151","chr6",91240000,94160000
"152","chr6",94160000,95840000
"153","chr6",95840000,9.7e+07
"154","chr6",9.7e+07,97880000
"155","chr6",97880000,99720000
"156","chr6",99720000,101120000
"157","chr6",101120000,103800000
"158","chr6",103800000,105120000
"159","chr6",105120000,105880000
"160","chr6",105880000,106760000
"161","chr6",106760000,107360000
"162","chr6",107360000,108200000
"163","chr6",108200000,108840000
"164","chr6",108840000,109440000
"165","chr6",109440000,109800000
"166","chr6",109800000,110520000
"167","chr6",110520000,110760000
"168","chr6",110760000,111560000
"169","chr6",111560000,112640000
"170","chr6",112640000,114280000
"171","chr6",114280000,116360000
"172","chr6",116360000,117040000
"173","chr6",117040000,118160000
"174","chr6",118160000,119240000
"175","chr6",119240000,120680000
"176","chr6",120680000,122680000
"177","chr6",122680000,124080000
"178","chr6",124080000,125440000
"179","chr6",125440000,126320000
"180","chr6",126320000,127560000
"181","chr6",127560000,129080000
"182","chr6",129080000,130360000
"183","chr6",130360000,131160000
"184","chr6",131160000,131880000
"185","chr6",131880000,133160000
"186","chr6",133160000,134440000
"187","chr6",134440000,135280000
"188","chr6",135280000,135800000
"189","chr6",135800000,136680000
"190","chr6",136680000,137360000
"191","chr6",137360000,1.38e+08
"192","chr6",1.38e+08,138320000
"193","chr6",138320000,139080000
"194","chr6",139080000,139680000
"195","chr6",139680000,141920000
"196","chr6",141920000,142760000
"197","chr6",142760000,143840000
"198","chr6",143840000,144360000
"199","chr6",144360000,144880000
"200","chr6",144880000,146040000
"201","chr6",146040000,147160000
"202","chr6",147160000,147680000
"203","chr6",147680000,148480000
"204","chr6",148480000,148880000
"205","chr6",148880000,149280000
"206","chr6",149280000,149840000
"207","chr6",149840000,150360000
"208","chr6",150360000,150720000
"209","chr6",150720000,151200000
"210","chr6",151200000,151680000
"211","chr6",151680000,152720000
"212","chr6",152720000,153320000
"213","chr6",153320000,153520000
"214","chr6",153520000,154440000
"215","chr6",154440000,154800000
"216","chr6",154800000,155320000
"217","chr6",155320000,155400000
"218","chr6",155400000,155480000
"219","chr6",155480000,155640000
"220","chr6",155640000,155840000
"221","chr6",155840000,156040000
"222","chr6",156040000,156200000
"223","chr6",156200000,156280000
"224","chr6",156280000,156360000
"225","chr6",156360000,156440000
"226","chr6",156440000,156600000
"227","chr6",156600000,156760000
"228","chr6",156760000,157120000
"229","chr6",157120000,157200000
"230","chr6",157200000,157320000
"231","chr6",157320000,157560000
"232","chr6",157560000,157720000
"233","chr6",157720000,157840000
"234","chr6",157840000,1.58e+08
"235","chr6",1.58e+08,158120000
"236","chr6",158120000,158320000
"237","chr6",158320000,158520000
"238","chr6",158520000,158680000
"239","chr6",158680000,158760000
"240","chr6",158760000,158880000
"241","chr6",158880000,159120000
"242","chr6",159120000,159200000
"243","chr6",159200000,159440000
"244","chr6",159440000,159560000
"245","chr6",159560000,159640000
"246","chr6",159640000,159760000
"247","chr6",159760000,159840000
"248","chr6",159840000,1.6e+08
"249","chr6",1.6e+08,160280000
"250","chr6",160280000,160400000
"251","chr6",160400000,160520000
"252","chr6",160520000,160720000
"253","chr6",160720000,160840000
"254","chr6",160840000,160960000
"255","chr6",160960000,161040000
"256","chr6",161040000,161320000
"257","chr6",161320000,161480000
"258","chr6",161480000,161640000
"259","chr6",161640000,161760000
"260","chr6",161760000,161920000
"261","chr6",161920000,1.62e+08
"262","chr6",1.62e+08,162160000
"263","chr6",162160000,162360000
"264","chr6",162360000,162600000
"265","chr6",162600000,162720000
"266","chr6",162720000,162840000
"267","chr6",162840000,1.63e+08
"268","chr6",1.63e+08,163400000
"269","chr6",163400000,163480000
"270","chr6",163480000,163600000
"271","chr6",163600000,163840000
"272","chr6",163840000,164520000
"273","chr6",164520000,164680000
"274","chr6",164680000,164880000
"275","chr6",164880000,165120000
"276","chr6",165120000,165200000
"277","chr6",165200000,165320000
"278","chr6",165320000,165600000
"279","chr6",165600000,165840000
"280","chr6",165840000,166080000
"281","chr6",166080000,166280000
"282","chr6",166280000,166560000
"283","chr6",166560000,166680000
"284","chr6",166680000,166840000
"285","chr6",166840000,166960000
"286","chr6",166960000,167040000
"287","chr6",167040000,167160000
"288","chr6",167160000,167440000
"289","chr6",167440000,167520000
"290","chr6",167520000,167640000
"291","chr6",167640000,167800000
"292","chr6",167800000,167880000
"293","chr6",167880000,167960000
"294","chr6",167960000,168040000
"295","chr6",168040000,168120000
"296","chr6",168120000,168320000
"297","chr6",168320000,168480000
"298","chr6",168480000,168600000
"299","chr6",168600000,168720000
"300","chr6",168720000,168840000
"301","chr6",168840000,168960000
"302","chr6",168960000,169040000
"303","chr6",169040000,169240000
"304","chr6",169240000,169480000
"305","chr6",169480000,169560000
"306","chr6",169560000,169640000
"307","chr6",169640000,169760000
"308","chr6",169760000,169840000
"309","chr6",169840000,1.7e+08
"310","chr6",1.7e+08,170240000
"311","chr6",170240000,170440000
"312","chr6",170440000,170600000
"313","chr6",170600000,170920000
"314","chr6",170920000,171120000
"315","chr6",171120000,171120000
