"","col2","res2","end2"
"95","chr10",57400000,59080000
"96","chr10",59080000,59920000
"97","chr10",59920000,60520000
"98","chr10",60520000,61400000
"99","chr10",61400000,62560000
"100","chr10",62560000,64200000
"101","chr10",64200000,64920000
"102","chr10",64920000,65600000
"103","chr10",65600000,65840000
"104","chr10",65840000,66520000
"105","chr10",66520000,68440000
"106","chr10",68440000,69560000
"107","chr10",69560000,70240000
"108","chr10",70240000,70720000
"109","chr10",70720000,71520000
"110","chr10",71520000,71720000
"111","chr10",71720000,72200000
"112","chr10",72200000,72640000
"113","chr10",72640000,72840000
"114","chr10",72840000,72960000
"115","chr10",72960000,73560000
"116","chr10",73560000,74120000
"117","chr10",74120000,74840000
"118","chr10",74840000,75560000
"119","chr10",75560000,75880000
"120","chr10",75880000,77080000
"121","chr10",77080000,77440000
"122","chr10",77440000,78120000
"123","chr10",78120000,78200000
"124","chr10",78200000,78840000
"125","chr10",78840000,79120000
"126","chr10",79120000,79440000
"127","chr10",79440000,79920000
"128","chr10",79920000,80400000
"129","chr10",80400000,80960000
"130","chr10",80960000,8.2e+07
"131","chr10",8.2e+07,82440000
"132","chr10",82440000,83640000
"133","chr10",83640000,84520000
"134","chr10",84520000,85120000
"135","chr10",85120000,85880000
"136","chr10",85880000,86520000
"137","chr10",86520000,87320000
"138","chr10",87320000,87680000
"139","chr10",87680000,88120000
"140","chr10",88120000,89560000
"141","chr10",89560000,90320000
"142","chr10",90320000,9.1e+07
"143","chr10",9.1e+07,91520000
"144","chr10",91520000,92640000
"145","chr10",92640000,93040000
"146","chr10",93040000,93720000
"147","chr10",93720000,94400000
"148","chr10",94400000,95520000
"149","chr10",95520000,96360000
"150","chr10",96360000,96920000
"151","chr10",96920000,97400000
"152","chr10",97400000,98120000
"153","chr10",98120000,98760000
"154","chr10",98760000,9.9e+07
"155","chr10",9.9e+07,99520000
"156","chr10",99520000,99880000
"157","chr10",99880000,100200000
"158","chr10",100200000,100840000
"159","chr10",100840000,100920000
"160","chr10",100920000,101480000
"161","chr10",101480000,102040000
"162","chr10",102040000,102280000
"163","chr10",102280000,102680000
"164","chr10",102680000,103360000
"165","chr10",103360000,103880000
"166","chr10",103880000,104400000
"167","chr10",104400000,105160000
"168","chr10",105160000,1.06e+08
"169","chr10",1.06e+08,106400000
"170","chr10",106400000,106720000
"171","chr10",106720000,107480000
"172","chr10",107480000,107960000
"173","chr10",107960000,108480000
"174","chr10",108480000,109600000
"175","chr10",109600000,110600000
"176","chr10",110600000,111200000
"177","chr10",111200000,111560000
"178","chr10",111560000,111680000
"179","chr10",111680000,112800000
"180","chr10",112800000,113440000
"181","chr10",113440000,113880000
"182","chr10",113880000,114240000
"183","chr10",114240000,114720000
"184","chr10",114720000,114960000
"185","chr10",114960000,115160000
"186","chr10",115160000,115440000
"187","chr10",115440000,115920000
"188","chr10",115920000,116600000
"189","chr10",116600000,116920000
"190","chr10",116920000,118160000
"191","chr10",118160000,118360000
"192","chr10",118360000,118920000
"193","chr10",118920000,119240000
"194","chr10",119240000,119560000
"195","chr10",119560000,120320000
"196","chr10",120320000,120800000
"197","chr10",120800000,121720000
"198","chr10",121720000,1.22e+08
"199","chr10",1.22e+08,122320000
"200","chr10",122320000,122600000
"201","chr10",122600000,123560000
"202","chr10",123560000,124040000
"203","chr10",124040000,124360000
"204","chr10",124360000,124440000
"205","chr10",124440000,124760000
"206","chr10",124760000,125320000
"207","chr10",125320000,125720000
"208","chr10",125720000,126120000
"209","chr10",126120000,126600000
"210","chr10",126600000,127480000
"211","chr10",127480000,128200000
"212","chr10",128200000,128880000
"213","chr10",128880000,129280000
"214","chr10",129280000,129680000
"215","chr10",129680000,129960000
"216","chr10",129960000,130520000
"217","chr10",130520000,130760000
"218","chr10",130760000,131240000
"219","chr10",131240000,131600000
"220","chr10",131600000,132160000
"221","chr10",132160000,132280000
"222","chr10",132280000,132720000
"223","chr10",132720000,133120000
"224","chr10",133120000,133280000
"225","chr10",133280000,133640000
"226","chr10",133640000,134440000
"227","chr10",134440000,134720000
"228","chr10",134720000,135240000
"229","chr10",135240000,135320000
"230","chr10",135320000,135400000
"231","chr10",135400000,135560000
"232","chr10",135560000,135560000
