"","col2","res2","end2"
"116","chr1",39040000,39320000
"117","chr1",39320000,4e+07
"118","chr1",4e+07,40520000
"119","chr1",40520000,4.1e+07
"120","chr1",4.1e+07,41480000
"121","chr1",41480000,41600000
"122","chr1",41600000,42040000
"123","chr1",42040000,42280000
"124","chr1",42280000,43240000
"125","chr1",43240000,43720000
"126","chr1",43720000,43840000
"127","chr1",43840000,44560000
"128","chr1",44560000,44760000
"129","chr1",44760000,45160000
"130","chr1",45160000,46080000
"131","chr1",46080000,46720000
"132","chr1",46720000,47160000
"133","chr1",47160000,47640000
"134","chr1",47640000,48200000
"135","chr1",48200000,48440000
"136","chr1",48440000,48720000
"137","chr1",48720000,49400000
"138","chr1",49400000,50080000
"139","chr1",50080000,50840000
"140","chr1",50840000,51680000
"141","chr1",51680000,52520000
"142","chr1",52520000,53480000
"143","chr1",53480000,53640000
"144","chr1",53640000,53960000
"145","chr1",53960000,54080000
"146","chr1",54080000,54520000
"147","chr1",54520000,54960000
"148","chr1",54960000,55480000
"149","chr1",55480000,57280000
"150","chr1",57280000,58040000
"151","chr1",58040000,58280000
"152","chr1",58280000,59120000
"153","chr1",59120000,60280000
"154","chr1",60280000,60840000
"155","chr1",60840000,61280000
"156","chr1",61280000,62400000
"157","chr1",62400000,63320000
"158","chr1",63320000,64080000
"159","chr1",64080000,64720000
"160","chr1",64720000,65160000
"161","chr1",65160000,66160000
"162","chr1",66160000,67200000
"163","chr1",67200000,6.8e+07
"164","chr1",6.8e+07,68880000
"165","chr1",68880000,70600000
"166","chr1",70600000,71560000
"167","chr1",71560000,73560000
"168","chr1",73560000,75200000
"169","chr1",75200000,76400000
"170","chr1",76400000,77600000
"171","chr1",77600000,78560000
"172","chr1",78560000,79240000
"173","chr1",79240000,80680000
"174","chr1",80680000,82280000
"175","chr1",82280000,83240000
"176","chr1",83240000,84320000
"177","chr1",84320000,85760000
"178","chr1",85760000,86520000
"179","chr1",86520000,86840000
"180","chr1",86840000,87160000
"181","chr1",87160000,87560000
"182","chr1",87560000,87840000
"183","chr1",87840000,8.8e+07
"184","chr1",8.8e+07,88600000
"185","chr1",88600000,89080000
"186","chr1",89080000,89200000
"187","chr1",89200000,89920000
"188","chr1",89920000,90480000
"189","chr1",90480000,91040000
"190","chr1",91040000,91960000
"191","chr1",91960000,92400000
"192","chr1",92400000,92800000
"193","chr1",92800000,93080000
"194","chr1",93080000,93680000
"195","chr1",93680000,94400000
"196","chr1",94400000,94520000
"197","chr1",94520000,94680000
"198","chr1",94680000,94960000
"199","chr1",94960000,95320000
"200","chr1",95320000,95520000
"201","chr1",95520000,95760000
"202","chr1",95760000,96320000
"203","chr1",96320000,97560000
"204","chr1",97560000,99280000
"205","chr1",99280000,100240000
"206","chr1",100240000,1.01e+08
"207","chr1",1.01e+08,101360000
"208","chr1",101360000,101760000
"209","chr1",101760000,101880000
"210","chr1",101880000,102160000
"211","chr1",102160000,102920000
"212","chr1",102920000,104320000
"213","chr1",104320000,104880000
"214","chr1",104880000,105120000
"215","chr1",105120000,105920000
"216","chr1",105920000,106360000
"217","chr1",106360000,106560000
"218","chr1",106560000,106720000
"219","chr1",106720000,1.09e+08
"220","chr1",1.09e+08,109080000
"221","chr1",109080000,109520000
"222","chr1",109520000,110080000
"223","chr1",110080000,110560000
"224","chr1",110560000,110720000
"225","chr1",110720000,111040000
"226","chr1",111040000,111200000
"227","chr1",111200000,111720000
"228","chr1",111720000,1.12e+08
"229","chr1",1.12e+08,112320000
"230","chr1",112320000,112600000
"231","chr1",112600000,112720000
"232","chr1",112720000,112920000
"233","chr1",112920000,113240000
"234","chr1",113240000,113640000
"235","chr1",113640000,113880000
"236","chr1",113880000,115640000
"237","chr1",115640000,116120000
"238","chr1",116120000,116680000
"239","chr1",116680000,117120000
"240","chr1",117120000,117600000
"241","chr1",117600000,118480000
"242","chr1",118480000,119400000
"243","chr1",119400000,119560000
"244","chr1",119560000,119800000
"245","chr1",119800000,1.2e+08
"246","chr1",1.2e+08,120120000
"247","chr1",120120000,121080000
"248","chr1",121080000,121160000
"249","chr1",121160000,121320000
"250","chr1",121320000,121520000
"251","chr1",121520000,142680000
"252","chr1",142680000,142760000
"253","chr1",142760000,143240000
"254","chr1",143240000,143320000
"255","chr1",143320000,145360000
"256","chr1",145360000,145720000
"257","chr1",145720000,145800000
"258","chr1",145800000,146480000
"259","chr1",146480000,146720000
"260","chr1",146720000,147120000
"261","chr1",147120000,147440000
"262","chr1",147440000,149040000
"263","chr1",149040000,149120000
"264","chr1",149120000,149200000
"265","chr1",149200000,149840000
"266","chr1",149840000,150400000
"267","chr1",150400000,151160000
"268","chr1",151160000,1.52e+08
"269","chr1",1.52e+08,152600000
"270","chr1",152600000,152840000
"271","chr1",152840000,153160000
"272","chr1",153160000,153440000
"273","chr1",153440000,153960000
"274","chr1",153960000,154520000
"275","chr1",154520000,154920000
"276","chr1",154920000,155200000
"277","chr1",155200000,155560000
"278","chr1",155560000,155720000
"279","chr1",155720000,156320000
"280","chr1",156320000,156560000
"281","chr1",156560000,157040000
"282","chr1",157040000,157480000
"283","chr1",157480000,157920000
"284","chr1",157920000,158080000
"285","chr1",158080000,158600000
"286","chr1",158600000,159080000
"287","chr1",159080000,159760000
"288","chr1",159760000,160320000
"289","chr1",160320000,160640000
"290","chr1",160640000,160960000
"291","chr1",160960000,161400000
"292","chr1",161400000,161720000
"293","chr1",161720000,162520000
"294","chr1",162520000,162760000
"295","chr1",162760000,163320000
"296","chr1",163320000,164160000
"297","chr1",164160000,164760000
"298","chr1",164760000,165080000
"299","chr1",165080000,165360000
"300","chr1",165360000,165920000
"301","chr1",165920000,166440000
"302","chr1",166440000,167120000
"303","chr1",167120000,167720000
"304","chr1",167720000,167800000
"305","chr1",167800000,168360000
"306","chr1",168360000,169840000
"307","chr1",169840000,1.71e+08
"308","chr1",1.71e+08,171360000
"309","chr1",171360000,172720000
"310","chr1",172720000,173360000
"311","chr1",173360000,1.75e+08
"312","chr1",1.75e+08,175440000
"313","chr1",175440000,175720000
"314","chr1",175720000,176840000
"315","chr1",176840000,178080000
"316","chr1",178080000,1.79e+08
"317","chr1",1.79e+08,179800000
"318","chr1",179800000,181680000
"319","chr1",181680000,181960000
"320","chr1",181960000,182400000
"321","chr1",182400000,182840000
"322","chr1",182840000,183600000
"323","chr1",183600000,184680000
"324","chr1",184680000,186280000
"325","chr1",186280000,190440000
"326","chr1",190440000,193080000
"327","chr1",193080000,196680000
"328","chr1",196680000,199640000
"329","chr1",199640000,200800000
"330","chr1",200800000,201480000
"331","chr1",201480000,201760000
"332","chr1",201760000,201960000
"333","chr1",201960000,203040000
"334","chr1",203040000,203120000
"335","chr1",203120000,203800000
"336","chr1",203800000,204520000
"337","chr1",204520000,205040000
"338","chr1",205040000,205880000
"339","chr1",205880000,205960000
"340","chr1",205960000,206520000
"341","chr1",206520000,206640000
"342","chr1",206640000,207160000
"343","chr1",207160000,207960000
"344","chr1",207960000,208280000
"345","chr1",208280000,208360000
"346","chr1",208360000,208600000
"347","chr1",208600000,208800000
"348","chr1",208800000,209160000
"349","chr1",209160000,209360000
"350","chr1",209360000,209760000
"351","chr1",209760000,2.1e+08
"352","chr1",2.1e+08,210200000
"353","chr1",210200000,210760000
"354","chr1",210760000,210880000
"355","chr1",210880000,211160000
"356","chr1",211160000,211560000
"357","chr1",211560000,211840000
"358","chr1",211840000,212520000
"359","chr1",212520000,212840000
"360","chr1",212840000,213320000
"361","chr1",213320000,213560000
"362","chr1",213560000,213760000
"363","chr1",213760000,214280000
"364","chr1",214280000,214520000
"365","chr1",214520000,214800000
"366","chr1",214800000,215840000
"367","chr1",215840000,218440000
"368","chr1",218440000,219800000
"369","chr1",219800000,220280000
"370","chr1",220280000,2.21e+08
"371","chr1",2.21e+08,221640000
"372","chr1",221640000,222360000
"373","chr1",222360000,222840000
"374","chr1",222840000,223880000
"375","chr1",223880000,224680000
"376","chr1",224680000,225080000
"377","chr1",225080000,225640000
"378","chr1",225640000,226200000
"379","chr1",226200000,226640000
"380","chr1",226640000,226760000
"381","chr1",226760000,227080000
"382","chr1",227080000,227640000
"383","chr1",227640000,228160000
"384","chr1",228160000,228800000
"385","chr1",228800000,229400000
"386","chr1",229400000,229800000
"387","chr1",229800000,229880000
"388","chr1",229880000,230480000
"389","chr1",230480000,230680000
"390","chr1",230680000,231200000
"391","chr1",231200000,231360000
"392","chr1",231360000,2.32e+08
"393","chr1",2.32e+08,232760000
"394","chr1",232760000,233440000
"395","chr1",233440000,234240000
"396","chr1",234240000,234560000
"397","chr1",234560000,235280000
"398","chr1",235280000,236200000
"399","chr1",236200000,236720000
"400","chr1",236720000,237800000
"401","chr1",237800000,239440000
"402","chr1",239440000,240160000
"403","chr1",240160000,240880000
"404","chr1",240880000,242040000
"405","chr1",242040000,242640000
"406","chr1",242640000,243160000
"407","chr1",243160000,243240000
"408","chr1",243240000,244440000
"409","chr1",244440000,245240000
"410","chr1",245240000,245600000
"411","chr1",245600000,246160000
"412","chr1",246160000,246920000
"413","chr1",246920000,247560000
"414","chr1",247560000,249280000
"415","chr1",249280000,249280000
