"","col2","res2","end2"
"201","chr7",107800000,108160000
"202","chr7",108160000,109560000
"203","chr7",109560000,110320000
"204","chr7",110320000,110720000
"205","chr7",110720000,111360000
"206","chr7",111360000,112160000
"207","chr7",112160000,112560000
"208","chr7",112560000,113400000
"209","chr7",113400000,114320000
"210","chr7",114320000,1.15e+08
"211","chr7",1.15e+08,115800000
"212","chr7",115800000,116520000
"213","chr7",116520000,116840000
"214","chr7",116840000,117840000
"215","chr7",117840000,118880000
"216","chr7",118880000,120360000
"217","chr7",120360000,1.21e+08
"218","chr7",1.21e+08,121640000
"219","chr7",121640000,122240000
"220","chr7",122240000,123120000
"221","chr7",123120000,123640000
"222","chr7",123640000,124480000
"223","chr7",124480000,125360000
"224","chr7",125360000,126400000
"225","chr7",126400000,127320000
"226","chr7",127320000,128040000
"227","chr7",128040000,128520000
"228","chr7",128520000,128800000
"229","chr7",128800000,129360000
"230","chr7",129360000,129480000
"231","chr7",129480000,129680000
"232","chr7",129680000,130520000
"233","chr7",130520000,130760000
"234","chr7",130760000,131120000
"235","chr7",131120000,131440000
"236","chr7",131440000,1.32e+08
"237","chr7",1.32e+08,132320000
"238","chr7",132320000,132920000
"239","chr7",132920000,133680000
"240","chr7",133680000,134120000
"241","chr7",134120000,134680000
"242","chr7",134680000,135360000
"243","chr7",135360000,135760000
"244","chr7",135760000,137280000
"245","chr7",137280000,137720000
"246","chr7",137720000,138560000
"247","chr7",138560000,139200000
"248","chr7",139200000,139720000
"249","chr7",139720000,140120000
"250","chr7",140120000,140720000
"251","chr7",140720000,141440000
"252","chr7",141440000,1.42e+08
"253","chr7",1.42e+08,142320000
"254","chr7",142320000,142520000
"255","chr7",142520000,142920000
"256","chr7",142920000,143240000
"257","chr7",143240000,144640000
"258","chr7",144640000,145800000
"259","chr7",145800000,146960000
"260","chr7",146960000,147920000
"261","chr7",147920000,148240000
"262","chr7",148240000,148800000
"263","chr7",148800000,149320000
"264","chr7",149320000,149520000
"265","chr7",149520000,150120000
"266","chr7",150120000,150600000
"267","chr7",150600000,1.51e+08
"268","chr7",1.51e+08,151480000
"269","chr7",151480000,151880000
"270","chr7",151880000,152560000
"271","chr7",152560000,153720000
"272","chr7",153720000,154720000
"273","chr7",154720000,155360000
"274","chr7",155360000,155560000
"275","chr7",155560000,156400000
"276","chr7",156400000,156680000
"277","chr7",156680000,157200000
"278","chr7",157200000,158440000
"279","chr7",158440000,158840000
"280","chr7",158840000,159080000
"281","chr7",159080000,159160000
"282","chr7",159160000,159160000
